"Longitude","Latitude","Parameter.Name","Date","level"
-105.07036,39.53449,"pm25",2014-01-02,3.5
-119.74676,39.54092,"pm25",2014-01-02,28.6
-75.73083,39.55111,"pm25",2014-01-02,17.2
-77.72164,39.56558,"pm25",2014-01-02,31.4
-75.61074,39.5778,"pm25",2014-01-02,15.9
-105.01953,39.6044,"pm25",2014-01-02,10.6
-79.92087,39.64937,"pm25",2014-01-02,16.2
-75.7613,39.69196,"pm25",2014-01-02,18.7
-75.86,39.70111,"pm25",2014-01-02,18.3
-79.012,39.70595,"pm25",2014-01-02,14.8
-105.0153,39.73217,"pm25",2014-01-02,13.4
-75.55806,39.73944,"pm25",2014-01-02,20.65
-86.16646,39.74499,"pm25",2014-01-02,11
-104.98762,39.75118,"pm25",2014-01-02,14.3333333333333
-84.18768,39.76066,"pm25",2014-01-02,12.1
-75.49194,39.76111,"pm25",2014-01-02,18.1
-121.84162,39.76154,"pm25",2014-01-02,22.4
-86.12202,39.77498,"pm25",2014-01-02,9.8
-105.00518,39.77949,"pm25",2014-01-02,14
-86.21463,39.7889,"pm25",2014-01-02,9.3
-83.88705,39.80834,"pm25",2014-01-02,12.1
-86.11447,39.8111,"pm25",2014-01-02,8.65
-104.93744,39.82601,"pm25",2014-01-02,16.2
-89.64416,39.83192,"pm25",2014-01-02,7.6
-75.76824,39.83446,"pm25",2014-01-02,19.5
-75.3725,39.83556,"pm25",2014-01-02,22.8
-84.72049,39.83562,"pm25",2014-01-02,9.8
-80.73386,39.91596,"pm25",2014-01-02,14.1
-77.30968,39.92002,"pm25",2014-01-02,28.9
-75.18692,39.92287,"pm25",2014-01-02,23
-82.98104,39.92845,"pm25",2014-01-02,13.1
-83.80949,39.92882,"pm25",2014-01-02,11.3
-75.16521,39.94465,"pm25",2014-01-02,19.9
-75.14222,39.96006,"pm25",2014-01-02,20.2
-76.69944,39.96528,"pm25",2014-01-02,17.6
-75.08083,39.99139,"pm25",2014-01-02,19.1
-82.99344,39.99875,"pm25",2014-01-02,13.1
-75.09778,40.00889,"pm25",2014-01-02,16.3
-105.26338,40.0211,"pm25",2014-01-02,11.5
-76.28333,40.04667,"pm25",2014-01-02,19.1
-88.37255,40.05224,"pm25",2014-01-02,6.7
-82.81552,40.0845,"pm25",2014-01-02,12.5
-108.76139,40.08694,"pm25",2014-01-02,7.5
-82.95977,40.0877,"pm25",2014-01-02,12.2
-74.88222,40.10722,"pm25",2014-01-02,19.4
-75.30917,40.11222,"pm25",2014-01-02,13.7
-80.70097,40.11488,"pm25",2014-01-02,13.6
-88.24055,40.12389,"pm25",2014-01-02,7.8
-85.65218,40.1257,"pm25",2014-01-02,6.9
-111.6605,40.13634,"pm25",2014-01-02,22.9
-79.90222,40.14667,"pm25",2014-01-02,18.9
-105.10086,40.16458,"pm25",2014-01-02,17.6
-122.22714,40.1678,"pm25",2014-01-02,6.6
-80.26139,40.17056,"pm25",2014-01-02,18
-85.388,40.20114,"pm25",2014-01-02,6.7
-104.82405,40.20939,"pm25",2014-01-02,13.1
-77.18675,40.24653,"pm25",2014-01-02,25
-76.84699,40.24699,"pm25",2014-01-02,23.2
-111.66306,40.25361,"pm25",2014-01-02,25
-79.50567,40.30469,"pm25",2014-01-02,16.6
-78.915,40.30972,"pm25",2014-01-02,27.4
-76.38345,40.33733,"pm25",2014-01-02,21.4
-80.59664,40.34102,"pm25",2014-01-02,13
-111.71361,40.34139,"pm25",2014-01-02,30.7
-80.61558,40.36644,"pm25",2014-01-02,14.3
-75.9686,40.38335,"pm25",2014-01-02,20
-80.61202,40.39458,"pm25",2014-01-02,11.9
-91.39101,40.40096,"pm25",2014-01-02,10.8
-104.70693,40.41488,"pm25",2014-01-02,12.2
-80.58072,40.42154,"pm25",2014-01-02,11.6
-86.8525,40.43164,"pm25",2014-01-02,6.5
-80.42083,40.44528,"pm25",2014-01-02,13.6
-88.9969,40.51873,"pm25",2014-01-02,8.7
-78.37083,40.53528,"pm25",2014-01-02,20.8
-112.29962,40.54331,"pm25",2014-01-02,13.5
-105.07969,40.57129,"pm25",2014-01-02,8.7
-75.34111,40.62806,"pm25",2014-01-02,14
-74.13719,40.63307,"pm25",2014-01-02,13.2
-92.00632,40.69508,"pm25",2014-01-02,9.7
-112.09472,40.70861,"pm25",2014-01-02,46.3
-73.99518,40.71436,"pm25",2014-01-02,11.3
-73.94771,40.71961,"pm25",2014-01-02,11.4
-73.98446,40.73,"pm25",2014-01-02,24
-73.82153,40.73614,"pm25",2014-01-02,9.5
-111.87222,40.73639,"pm25",2014-01-02,43.3
-73.41919,40.74529,"pm25",2014-01-02,8.5
-80.31644,40.7478,"pm25",2014-01-02,7.7
-111.931,40.78422,"pm25",2014-01-02,44.8
-81.39419,40.78688,"pm25",2014-01-02,9.6
-73.93432,40.7997,"pm25",2014-01-02,11
-81.37301,40.80073,"pm25",2014-01-02,8.6
-77.87703,40.81139,"pm25",2014-01-02,15.9
-79.56475,40.81418,"pm25",2014-01-02,16
-73.902,40.81618,"pm25",2014-01-02,10.8
-73.87809,40.8679,"pm25",2014-01-02,9.7
-111.88447,40.90297,"pm25",2014-01-02,45.9
-95.04495,40.96911,"pm25",2014-01-02,8.3
-81.9239,41.0604,"pm25",2014-01-02,5.2
-81.46896,41.06353,"pm25",2014-01-02,5.9
-75.32328,41.08306,"pm25",2014-01-02,10.4
-81.54161,41.08796,"pm25",2014-01-02,7.1
-85.10182,41.09497,"pm25",2014-01-02,5.73333333333333
-80.65852,41.09594,"pm25",2014-01-02,9.2
-104.8178,41.13998,"pm25",2014-01-02,3.1
-85.62929,41.16965,"pm25",2014-01-02,3.05
-104.77833,41.18223,"pm25",2014-01-02,2.2
-111.97552,41.20632,"pm25",2014-01-02,32.4
-80.48478,41.21501,"pm25",2014-01-02,9.3
-80.80191,41.23117,"pm25",2014-01-02,6.7
-95.97314,41.24749,"pm25",2014-01-02,11.1
-95.89612,41.26417,"pm25",2014-01-02,12.25
-105.59172,41.31159,"pm25",2014-01-02,2.1
-91.06796,41.40097,"pm25",2014-01-02,8.4
-91.0616,41.4069,"pm25",2014-01-02,8.1
-91.06261,41.41439,"pm25",2014-01-02,8.5
-91.07098,41.41943,"pm25",2014-01-02,8.2
-75.62306,41.44278,"pm25",2014-01-02,11
-81.66242,41.44668,"pm25",2014-01-02,5.3
-82.11426,41.46307,"pm25",2014-01-02,3.4
-81.65679,41.47178,"pm25",2014-01-02,7.2
-81.68238,41.47701,"pm25",2014-01-02,5.6
-81.67845,41.49212,"pm25",2014-01-02,4.35
-112.01886,41.49271,"pm25",2014-01-02,35.8
-71.4237,41.49511,"pm25",2014-01-02,2.9
-74.00885,41.49916,"pm25",2014-01-02,8
-90.62404,41.51208,"pm25",2014-01-02,7.2
-90.51735,41.51473,"pm25",2014-01-02,5.9
-90.58761,41.53001,"pm25",2014-01-02,6.6
-90.60012,41.55,"pm25",2014-01-02,7
-81.57526,41.55523,"pm25",2014-01-02,4.7
-87.40591,41.57324,"pm25",2014-01-02,6
-109.207,41.575,"pm25",2014-01-02,2.7
-87.47449,41.5855,"pm25",2014-01-02,4.3
-109.22072,41.59161,"pm25",2014-01-02,3.8
-93.64312,41.60316,"pm25",2014-01-02,11.8
-93.7479,41.60352,"pm25",2014-01-02,15.6
-87.30473,41.60668,"pm25",2014-01-02,11.4
-71.72,41.61524,"pm25",2014-01-02,6.1
-87.19925,41.61756,"pm25",2014-01-02,3.5
-83.64225,41.62063,"pm25",2014-01-02,4.1
-87.44084,41.63613,"pm25",2014-01-02,5.6
-83.54625,41.64407,"pm25",2014-01-02,4
-85.96837,41.65691,"pm25",2014-01-02,4.45
-91.50348,41.65723,"pm25",2014-01-02,9
-83.47833,41.66257,"pm25",2014-01-02,3.9
-71.16924,41.68571,"pm25",2014-01-02,5.4
-87.53932,41.68717,"pm25",2014-01-02,11.2
-86.21468,41.69669,"pm25",2014-01-02,4.65
-86.89122,41.70721,"pm25",2014-01-02,3.4
-111.8375,41.73111,"pm25",2014-01-02,23.9
-88.15253,41.77107,"pm25",2014-01-02,6.1
-107.11918,41.78339,"pm25",2014-01-02,0.7
-87.83195,41.80117,"pm25",2014-01-02,5.3
-71.4151,41.80778,"pm25",2014-01-02,6.75
-90.21198,41.82328,"pm25",2014-01-02,6.8
-71.36077,41.84157,"pm25",2014-01-02,7.65
-71.37997,41.87467,"pm25",2014-01-02,8.5
-90.17757,41.875,"pm25",2014-01-02,6.8
-87.87627,41.96519,"pm25",2014-01-02,7.3
-87.74993,41.96549,"pm25",2014-01-02,7
-91.68766,41.97677,"pm25",2014-01-02,8.1
-87.86322,42.06029,"pm25",2014-01-02,2.8
-71.01474,42.08194,"pm25",2014-01-02,5.1
-77.20978,42.09142,"pm25",2014-01-02,4.2
-72.59713,42.10579,"pm25",2014-01-02,5.6
-72.5908,42.10899,"pm25",2014-01-02,5.6
-87.79923,42.14,"pm25",2014-01-02,4.3
-80.03861,42.14175,"pm25",2014-01-02,3.7
-72.55511,42.19438,"pm25",2014-01-02,4.35
-71.11397,42.21177,"pm25",2014-01-02,6.2
-71.79837,42.2601,"pm25",2014-01-02,5.1
-71.79432,42.26396,"pm25",2014-01-02,7.25
-71.05606,42.32519,"pm25",2014-01-02,6.5
-71.0826,42.3295,"pm25",2014-01-02,6.4
-71.09716,42.34887,"pm25",2014-01-02,6.7
-71.0543,42.3631,"pm25",2014-01-02,5.9
-71.06174,42.37212,"pm25",2014-01-02,6.5
-73.25411,42.44801,"pm25",2014-01-02,4.5
-70.97082,42.47464,"pm25",2014-01-02,5.55
-79.31881,42.49963,"pm25",2014-01-02,3.3
-92.31602,42.50154,"pm25",2014-01-02,11.2
-96.40021,42.52235,"pm25",2014-01-02,11.9
-91.53849,42.60083,"pm25",2014-01-02,6.8
-73.75464,42.64225,"pm25",2014-01-02,6.4
-73.75733,42.68075,"pm25",2014-01-02,8.9
-71.16441,42.69821,"pm25",2014-01-02,5.5
-105.30353,42.76697,"pm25",2014-01-02,3.5
-71.10229,42.77084,"pm25",2014-01-02,5.95
-108.73628,42.84105,"pm25",2014-01-02,17.8
-106.32509,42.85106,"pm25",2014-01-02,1.6
-71.87839,42.86175,"pm25",2014-01-02,6.1
-71.38017,42.86254,"pm25",2014-01-02,8.8
-109.87076,42.86982,"pm25",2014-01-02,3.7
-78.80953,42.87691,"pm25",2014-01-02,3.5
-72.27239,42.93047,"pm25",2014-01-02,9.9
-112.455,42.97833,"pm25",2014-01-02,12.3
-78.77153,42.99328,"pm25",2014-01-02,4
-76.05921,43.05235,"pm25",2014-01-02,6
-70.748,43.07533,"pm25",2014-01-02,5.1
-94.69352,43.1237,"pm25",2014-01-02,8.6
-77.54817,43.14618,"pm25",2014-01-02,3.2
-110.76118,43.47808,"pm25",2014-01-02,6.7
-72.30958,43.62961,"pm25",2014-01-02,5
-70.26896,43.66025,"pm25",2014-01-02,5.65
-70.21422,44.08941,"pm25",2014-01-02,7.1
-105.34316,44.09707,"pm25",2014-01-02,3.85
-68.2609,44.37705,"pm25",2014-01-02,3.5
-105.53976,44.50268,"pm25",2014-01-02,5
-109.07297,44.53243,"pm25",2014-01-02,2.3
-70.54632,44.55142,"pm25",2014-01-02,5.7
-106.95857,44.79551,"pm25",2014-01-02,12
-106.95593,44.81514,"pm25",2014-01-02,18.8
-106.48982,45.36615,"pm25",2014-01-02,0.9
-105.37028,45.44029,"pm25",2014-01-02,1.5
-122.5901,45.64987,"pm25",2014-01-02,15.5
-112.50125,46.0026,"pm25",2014-01-02,15.5
-114.15889,46.24362,"pm25",2014-01-02,3.3
-120.49917,46.59806,"pm25",2014-01-02,16
-112.01309,46.65876,"pm25",2014-01-02,6.5
-100.76821,46.82543,"pm25",2014-01-02,7.8
-114.0215,46.84218,"pm25",2014-01-02,14.7
-111.98716,46.8505,"pm25",2014-01-02,0.5
-96.85535,46.93375,"pm25",2014-01-02,9.8
-114.22427,47.01291,"pm25",2014-01-02,14.7
-122.82155,47.0294,"pm25",2014-01-02,6.5
-109.45531,47.04854,"pm25",2014-01-02,1.7
-101.42806,47.18583,"pm25",2014-01-02,9.5
-122.4517,47.1864,"pm25",2014-01-02,8.5
-101.76694,47.29861,"pm25",2014-01-02,11.5
-102.5273,47.3132,"pm25",2014-01-02,5.9
-68.32111,47.35533,"pm25",2014-01-02,9.2
-122.23028,47.38611,"pm25",2014-01-02,11.4
-120.34195,47.43061,"pm25",2014-01-02,10.6
-122.30863,47.56824,"pm25",2014-01-02,9.8
-103.2995,47.5812,"pm25",2014-01-02,6.7
-122.6274,47.59267,"pm25",2014-01-02,6.1
-104.48555,47.80339,"pm25",2014-01-02,9.1
-122.3167,47.8064,"pm25",2014-01-02,9.4
-122.17153,48.05432,"pm25",2014-01-02,9.05
-103.63951,48.15278,"pm25",2014-01-02,12.6
-121.6031,48.2469,"pm25",2014-01-02,8.5
-107.86247,48.31751,"pm25",2014-01-02,1.7
-114.18927,48.36369,"pm25",2014-01-02,19.3
-115.55331,48.39155,"pm25",2014-01-02,15.7
-122.61428,48.52059,"pm25",2014-01-02,5.7
-102.4018,48.64193,"pm25",2014-01-02,6.5
-122.44028,48.76278,"pm25",2014-01-02,6.7
-149.03166,61.53416,"pm25",2014-01-02,4.9
-149.45525,61.5988,"pm25",2014-01-02,2.9
-149.10622,61.5989,"pm25",2014-01-02,0.1
-147.3103,64.76297,"pm25",2014-01-02,39.9
-147.72246,64.84067,"pm25",2014-01-02,10
-147.72741,64.84569,"pm25",2014-01-02,12.4
-80.48278,25.47194,"pm25",2014-01-03,5.7
-80.23389,26.73083,"pm25",2014-01-03,5.7
-82.73987,27.78587,"pm25",2014-01-03,5
-82.2304,27.96565,"pm25",2014-01-03,5.3
-81.3625,28.59639,"pm25",2014-01-03,5.6
-95.25759,29.73373,"pm25",2014-01-03,8.8
-90.27509,30.04357,"pm25",2014-01-03,5.5
-81.63417,30.13556,"pm25",2014-01-03,6.2
-81.54778,30.35472,"pm25",2014-01-03,5.2
-81.6354,30.35634,"pm25",2014-01-03,6.1
-91.17922,30.46198,"pm25",2014-01-03,6.6
-91.21356,30.50064,"pm25",2014-01-03,4.3
-84.10019,31.57692,"pm25",2014-01-03,4
-110.9823,32.29515,"pm25",2014-01-03,7.6
-115.48414,32.67619,"pm25",2014-01-03,24.8
-117.14965,32.70149,"pm25",2014-01-03,26
-97.34233,32.75914,"pm25",2014-01-03,11.2
-96.86008,32.81995,"pm25",2014-01-03,10.2
-112.07533,33.40316,"pm25",2014-01-03,11.1
-111.86507,33.41045,"pm25",2014-01-03,6.8
-111.93473,33.4124,"pm25",2014-01-03,10.7
-112.11814,33.4265,"pm25",2014-01-03,21.4
-112.14257,33.48385,"pm25",2014-01-03,15.1
-86.815,33.55306,"pm25",2014-01-03,4.9
-112.06626,33.56033,"pm25",2014-01-03,8.7
-112.19196,33.57454,"pm25",2014-01-03,9.1
-84.29048,33.68797,"pm25",2014-01-03,13.5
-97.2759,33.88081,"pm25",2014-01-03,6.1
-81.02414,33.99151,"pm25",2014-01-03,6.2
-118.86944,34.20824,"pm25",2014-01-03,9.2
-119.1425,34.25324,"pm25",2014-01-03,7.9
-118.68473,34.27574,"pm25",2014-01-03,5.7
-77.83861,34.36417,"pm25",2014-01-03,10.5
-118.81,34.40285,"pm25",2014-01-03,2.5
-119.8284,34.44551,"pm25",2014-01-03,8.5
-119.23028,34.44657,"pm25",2014-01-03,5.7
-98.42879,34.63298,"pm25",2014-01-03,4.7
-92.2813,34.75619,"pm25",2014-01-03,5.4
-95.78437,34.90227,"pm25",2014-01-03,7.1
-77.96078,34.95482,"pm25",2014-01-03,4.8
-120.56388,35.02083,"pm25",2014-01-03,10.9
-120.5843,35.03331,"pm25",2014-01-03,17.7
-79.83661,35.26249,"pm25",2014-01-03,6.8
-97.4841,35.3201,"pm25",2014-01-03,8.1
-119.04121,35.35609,"pm25",2014-01-03,78.1
-77.99389,35.36921,"pm25",2014-01-03,5.5
-79.2887,35.4325,"pm25",2014-01-03,3.7
-83.4437,35.43551,"pm25",2014-01-03,10.5
-120.66804,35.49158,"pm25",2014-01-03,22.4
-97.47508,35.61413,"pm25",2014-01-03,6.3
-94.6697,35.75073,"pm25",2014-01-03,13.5
-115.35705,35.78567,"pm25",2014-01-03,2.7
-76.89782,35.81069,"pm25",2014-01-03,9.6
-78.57417,35.85611,"pm25",2014-01-03,8.2
-84.51713,35.88982,"pm25",2014-01-03,10.5
-84.52406,35.90257,"pm25",2014-01-03,3.5
-84.50362,35.91676,"pm25",2014-01-03,5.7
-84.51657,35.9255,"pm25",2014-01-03,4.6
-96.00498,35.95371,"pm25",2014-01-03,6.2
-115.05288,36.04874,"pm25",2014-01-03,8.4
-115.07873,36.14189,"pm25",2014-01-03,21
-115.11392,36.16396,"pm25",2014-01-03,25.7
-115.12293,36.19126,"pm25",2014-01-03,19.3
-95.97654,36.2049,"pm25",2014-01-03,7
-121.12637,36.20929,"pm25",2014-01-03,11.8
-79.46742,36.30703,"pm25",2014-01-03,8.1
-121.73157,36.49577,"pm25",2014-01-03,6.6
-87.32805,36.51471,"pm25",2014-01-03,5.9
-121.63718,36.69676,"pm25",2014-01-03,10.1
-97.08132,36.69727,"pm25",2014-01-03,6.1
-119.77417,36.78532,"pm25",2014-01-03,82
-76.18123,36.84188,"pm25",2014-01-03,4.5
-121.36212,36.8441,"pm25",2014-01-03,7.5
-97.345,36.93997,"pm25",2014-01-03,7.9
-121.98933,36.98392,"pm25",2014-01-03,10.4
-121.57468,36.99957,"pm25",2014-01-03,15
-122.07569,37.04801,"pm25",2014-01-03,36.5
-86.21487,37.04926,"pm25",2014-01-03,6.2
-79.88452,37.28342,"pm25",2014-01-03,4.6
-121.8949,37.3485,"pm25",2014-01-03,32.6
-82.53532,37.4826,"pm25",2014-01-03,8.7
-122.20337,37.48293,"pm25",2014-01-03,22.4
-77.40027,37.55652,"pm25",2014-01-03,5.4
-121.78422,37.68753,"pm25",2014-01-03,23.3
-122.16993,37.74307,"pm25",2014-01-03,18.1
-122.39904,37.76595,"pm25",2014-01-03,17
-122.28235,37.81478,"pm25",2014-01-03,25.7
-122.02615,37.93601,"pm25",2014-01-03,14
-122.35681,37.9604,"pm25",2014-01-03,21
-122.52,37.97231,"pm25",2014-01-03,19.2
-87.57786,38.01325,"pm25",2014-01-03,11.3
-85.89804,38.06091,"pm25",2014-01-03,7
-122.23798,38.10251,"pm25",2014-01-03,32.8
-85.65452,38.22876,"pm25",2014-01-03,6.6
-85.81566,38.23319,"pm25",2014-01-03,9
-85.83417,38.30806,"pm25",2014-01-03,8.7
-122.29619,38.31094,"pm25",2014-01-03,18.6
-76.14045,38.58763,"pm25",2014-01-03,6.5
-121.36801,38.61378,"pm25",2014-01-03,20.2
-90.19865,38.6565,"pm25",2014-01-03,14.7
-121.16446,38.6833,"pm25",2014-01-03,6.6
-76.95278,38.89722,"pm25",2014-01-03,7.1
-119.73251,38.89756,"pm25",2014-01-03,20.2
-77.01318,38.92185,"pm25",2014-01-03,7.5
-121.09959,38.93568,"pm25",2014-01-03,1.7
-75.55518,38.98475,"pm25",2014-01-03,5.7
-122.2818,39.02122,"pm25",2014-01-03,4.2
-76.87833,39.05528,"pm25",2014-01-03,7.6
-108.56117,39.0638,"pm25",2014-01-03,26.3
-77.10694,39.11444,"pm25",2014-01-03,6.5
-121.61855,39.13877,"pm25",2014-01-03,18
-119.7661,39.1447,"pm25",2014-01-03,16.2
-86.50476,39.15938,"pm25",2014-01-03,7
-76.60472,39.29806,"pm25",2014-01-03,8.2
-75.7972,39.3052,"pm25",2014-01-03,3.6
-87.4014,39.48615,"pm25",2014-01-03,8.35
-119.80772,39.52508,"pm25",2014-01-03,19.1
-119.78498,39.532,"pm25",2014-01-03,25
-119.74676,39.54092,"pm25",2014-01-03,33.8
-77.72164,39.56558,"pm25",2014-01-03,6
-75.61074,39.5778,"pm25",2014-01-03,5
-75.86,39.70111,"pm25",2014-01-03,6.3
-79.012,39.70595,"pm25",2014-01-03,7
-105.0153,39.73217,"pm25",2014-01-03,7.9
-75.55806,39.73944,"pm25",2014-01-03,5.9
-104.98762,39.75118,"pm25",2014-01-03,4.6
-121.84162,39.76154,"pm25",2014-01-03,32
-86.21463,39.7889,"pm25",2014-01-03,12.5
-86.11447,39.8111,"pm25",2014-01-03,10.45
-75.76824,39.83446,"pm25",2014-01-03,7.3
-75.3725,39.83556,"pm25",2014-01-03,7
-77.30968,39.92002,"pm25",2014-01-03,1.3
-75.18692,39.92287,"pm25",2014-01-03,9.1
-75.16521,39.94465,"pm25",2014-01-03,6.8
-75.14222,39.96006,"pm25",2014-01-03,6.3
-85.93955,39.96088,"pm25",2014-01-03,8.4
-76.69944,39.96528,"pm25",2014-01-03,1.7
-75.08083,39.99139,"pm25",2014-01-03,7.4
-75.09778,40.00889,"pm25",2014-01-03,4
-76.28333,40.04667,"pm25",2014-01-03,4.5
-82.81552,40.0845,"pm25",2014-01-03,6.9
-108.76139,40.08694,"pm25",2014-01-03,9.5
-74.88222,40.10722,"pm25",2014-01-03,8
-75.30917,40.11222,"pm25",2014-01-03,4.6
-79.90222,40.14667,"pm25",2014-01-03,7.7
-122.22714,40.1678,"pm25",2014-01-03,7.3
-80.26139,40.17056,"pm25",2014-01-03,8.3
-77.18675,40.24653,"pm25",2014-01-03,4.7
-76.84699,40.24699,"pm25",2014-01-03,7.2
-111.66306,40.25361,"pm25",2014-01-03,22.9
-79.50567,40.30469,"pm25",2014-01-03,4.4
-78.915,40.30972,"pm25",2014-01-03,8.1
-76.38345,40.33733,"pm25",2014-01-03,10
-111.71361,40.34139,"pm25",2014-01-03,29.7
-80.61558,40.36644,"pm25",2014-01-03,8
-75.9686,40.38335,"pm25",2014-01-03,7.6
-86.8525,40.43164,"pm25",2014-01-03,9.2
-80.42083,40.44528,"pm25",2014-01-03,4
-78.37083,40.53528,"pm25",2014-01-03,6.6
-75.34111,40.62806,"pm25",2014-01-03,8.2
-73.82153,40.73614,"pm25",2014-01-03,6.8
-111.87222,40.73639,"pm25",2014-01-03,52.1
-80.31644,40.7478,"pm25",2014-01-03,2.3
-111.931,40.78422,"pm25",2014-01-03,40.6
-77.87703,40.81139,"pm25",2014-01-03,5.6
-75.32328,41.08306,"pm25",2014-01-03,4.5
-85.10182,41.09497,"pm25",2014-01-03,9.6
-95.9561,41.13329,"pm25",2014-01-03,12.6
-85.62929,41.16965,"pm25",2014-01-03,1.5
-104.77833,41.18223,"pm25",2014-01-03,-2
-111.97552,41.20632,"pm25",2014-01-03,45.4
-80.48478,41.21501,"pm25",2014-01-03,5.6
-95.97314,41.24749,"pm25",2014-01-03,9.2
-91.06796,41.40097,"pm25",2014-01-03,5.3
-75.62306,41.44278,"pm25",2014-01-03,9.2
-81.67845,41.49212,"pm25",2014-01-03,5.6
-71.4237,41.49511,"pm25",2014-01-03,2.3
-90.58761,41.53001,"pm25",2014-01-03,14.8
-109.207,41.575,"pm25",2014-01-03,1
-87.47449,41.5855,"pm25",2014-01-03,9.7
-93.64312,41.60316,"pm25",2014-01-03,12.9
-87.30473,41.60668,"pm25",2014-01-03,18
-71.72,41.61524,"pm25",2014-01-03,3.6
-87.19925,41.61756,"pm25",2014-01-03,11.3
-85.96837,41.65691,"pm25",2014-01-03,15.6
-71.16924,41.68571,"pm25",2014-01-03,1.7
-86.21468,41.69669,"pm25",2014-01-03,12.3
-111.8375,41.73111,"pm25",2014-01-03,42.3
-107.11918,41.78339,"pm25",2014-01-03,5.6
-71.4151,41.80778,"pm25",2014-01-03,3.35
-90.21198,41.82328,"pm25",2014-01-03,18.7
-71.36077,41.84157,"pm25",2014-01-03,3.2
-90.17757,41.875,"pm25",2014-01-03,13
-80.03861,42.14175,"pm25",2014-01-03,9.4
-71.11397,42.21177,"pm25",2014-01-03,4.4
-71.79432,42.26396,"pm25",2014-01-03,5.3
-71.0826,42.3295,"pm25",2014-01-03,5.4
-71.0543,42.3631,"pm25",2014-01-03,5.35
-70.97082,42.47464,"pm25",2014-01-03,3.2
-105.30353,42.76697,"pm25",2014-01-03,0.3
-71.10229,42.77084,"pm25",2014-01-03,3.3
-71.87839,42.86175,"pm25",2014-01-03,5.1
-71.38017,42.86254,"pm25",2014-01-03,9.5
-109.87076,42.86982,"pm25",2014-01-03,7.9
-72.27239,42.93047,"pm25",2014-01-03,7.2
-112.455,42.97833,"pm25",2014-01-03,8.2
-70.748,43.07533,"pm25",2014-01-03,0.5
-72.30958,43.62961,"pm25",2014-01-03,3.8
-70.26896,43.66025,"pm25",2014-01-03,5
-70.21422,44.08941,"pm25",2014-01-03,7.2
-105.34316,44.09707,"pm25",2014-01-03,2.6
-105.53976,44.50268,"pm25",2014-01-03,2.6
-106.48982,45.36615,"pm25",2014-01-03,3.7
-105.37028,45.44029,"pm25",2014-01-03,1.2
-122.5901,45.64987,"pm25",2014-01-03,21.5
-112.50125,46.0026,"pm25",2014-01-03,1.8
-114.15889,46.24362,"pm25",2014-01-03,1.8
-120.49917,46.59806,"pm25",2014-01-03,3.1
-112.01309,46.65876,"pm25",2014-01-03,5.5
-100.76821,46.82543,"pm25",2014-01-03,4.8
-114.0215,46.84218,"pm25",2014-01-03,1
-111.98716,46.8505,"pm25",2014-01-03,-0.1
-96.85535,46.93375,"pm25",2014-01-03,13.1
-114.22427,47.01291,"pm25",2014-01-03,5.5
-109.45531,47.04854,"pm25",2014-01-03,2.5
-101.42806,47.18583,"pm25",2014-01-03,1.8
-122.4517,47.1864,"pm25",2014-01-03,9.25
-101.76694,47.29861,"pm25",2014-01-03,2.9
-102.5273,47.3132,"pm25",2014-01-03,0.5
-122.23028,47.38611,"pm25",2014-01-03,4.7
-120.34195,47.43061,"pm25",2014-01-03,3.6
-122.30863,47.56824,"pm25",2014-01-03,4.5
-103.2995,47.5812,"pm25",2014-01-03,-0.8
-122.6274,47.59267,"pm25",2014-01-03,5.2
-104.48555,47.80339,"pm25",2014-01-03,4.3
-122.3167,47.8064,"pm25",2014-01-03,8.55
-122.17153,48.05432,"pm25",2014-01-03,11.45
-103.63951,48.15278,"pm25",2014-01-03,4.1
-121.6031,48.2469,"pm25",2014-01-03,6.9
-107.86247,48.31751,"pm25",2014-01-03,2.1
-114.18927,48.36369,"pm25",2014-01-03,3.8
-115.55331,48.39155,"pm25",2014-01-03,10.2
-122.61428,48.52059,"pm25",2014-01-03,4.9
-122.44028,48.76278,"pm25",2014-01-03,5.8
-149.03166,61.53416,"pm25",2014-01-03,9.5
-149.45525,61.5988,"pm25",2014-01-03,-0.2
-149.10622,61.5989,"pm25",2014-01-03,-0.1
-80.48278,25.47194,"pm25",2014-01-04,5.8
-80.23389,26.73083,"pm25",2014-01-04,5.3
-82.73987,27.78587,"pm25",2014-01-04,9.5
-82.2304,27.96565,"pm25",2014-01-04,9.1
-81.3625,28.59639,"pm25",2014-01-04,8
-95.25759,29.73373,"pm25",2014-01-04,7.9
-90.27509,30.04357,"pm25",2014-01-04,8.7
-81.63417,30.13556,"pm25",2014-01-04,8.4
-81.54778,30.35472,"pm25",2014-01-04,7.1
-81.6354,30.35634,"pm25",2014-01-04,6.8
-91.17922,30.46198,"pm25",2014-01-04,9.25
-91.21356,30.50064,"pm25",2014-01-04,8.8
-84.10019,31.57692,"pm25",2014-01-04,6.2
-110.9823,32.29515,"pm25",2014-01-04,11.9
-115.48414,32.67619,"pm25",2014-01-04,40.8
-117.14965,32.70149,"pm25",2014-01-04,28.2
-79.95869,32.79098,"pm25",2014-01-04,4.5
-96.86008,32.81995,"pm25",2014-01-04,4.9
-112.07533,33.40316,"pm25",2014-01-04,26.3
-111.86507,33.41045,"pm25",2014-01-04,16.5
-111.93473,33.4124,"pm25",2014-01-04,16.3
-112.11814,33.4265,"pm25",2014-01-04,24.1
